DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	ProductionType	ActualGenerationOutput	ActualConsumption	UpdateTime
2022-01-01 03:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Other	28.0		01/01/2022 05:24
2022-01-01 03:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Fossil Gas	405.0		01/01/2022 05:24
2022-01-01 03:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Solar	3.0		01/01/2022 05:24
2022-01-01 03:00:00.000	PT60M	10Y1001C--00003F	CTY	UA CTY	UA	Wind Onshore	451.0		01/01/2022 05:24
2022-01-01 03:30:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	Fossil Oil	336.13		01/01/2022 05:24
2022-01-01 03:30:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	Wind Onshore	48.9		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1947.99		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Biomass	126.13		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	6.84		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	8.69		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	306.96		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	10.78		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	67.88		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Gas	551.43		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.36		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.0		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Oil	0.0		01/01/2022 05:24
2022-01-01 03:45:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Waste	14.29		01/01/2022 05:24
2022-01-01 02:00:00.000	PT60M	10YBE----------2	CTY	BE CTY	BE	Wind Onshore	423.07		01/01/2022 05:24
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Fossil Peat	1.7		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Hydro Run-of-river and poundage	2.8		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Fossil Coal-derived gas	52.2		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Other renewable	4.3		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Fossil Oil shale	245.3		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Fossil Gas	2.4		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Waste	17.5		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Biomass	55.2		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Other	0.0		01/01/2022 05:25
2022-01-01 03:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Brown coal/Lignite	3509.97		01/01/2022 05:25
2022-01-01 03:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Geothermal	23.46		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Wind Onshore	44.4		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10Y1001A1001A39I	CTY	EE CTY	EE	Solar	0.0		01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Solar	0.0		08/01/2022 11:22
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Other	32.6		08/01/2022 11:22
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Biomass	400.0		05/03/2022 11:47
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Wind Offshore	25.0		08/01/2022 11:22
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Hydro Water Reservoir	46.1	0.9	08/01/2022 11:22
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Hydro Pumped Storage	0.0	1254.2	08/01/2022 11:22
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Hydro Run-of-river and poundage	146.4	1.8	12/02/2022 14:41
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Fossil Gas	167.9	10.8	22/01/2022 09:25
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Fossil Hard coal	0.0	0.0	01/01/2022 05:25
2022-01-01 03:00:00.000	PT60M	10YPT-REN------W	CTY	PT CTY	PT	Wind Onshore	2237.3		29/01/2022 11:31
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Solar	0.4		01/01/2022 05:27
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Hydro Water Reservoir	755.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Hydro Pumped Storage		2913.0	01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Marine	0.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Waste	260.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Brown coal/Lignite	0.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Biomass	528.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Wind Offshore	0.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Geothermal	0.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Other renewable	98.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Coal-derived gas	0.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Hard coal	868.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Oil shale	0.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Solar	75.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Gas	3444.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Hydro Run-of-river and poundage	1049.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Peat	0.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Other	51.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Fossil Oil	105.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Nuclear	6091.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YES-REE------0	CTY	ES CTY	ES	Wind Onshore	5943.0		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Wind Onshore	2.1		01/01/2022 05:28
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Hydro Pumped Storage		307.1	01/01/2022 05:30
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Nuclear	1952.8		01/01/2022 05:30
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Fossil Brown coal/Lignite	98.2		01/01/2022 05:30
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Fossil Gas	202.0		01/01/2022 05:30
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Fossil Oil	52.0		01/01/2022 05:30
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Fossil Hard coal	49.5		01/01/2022 05:30
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Hydro Water Reservoir	2.2		01/01/2022 05:30
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Other renewable	55.8		01/01/2022 05:30
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Biomass	95.3		01/01/2022 05:30
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Other	190.7		01/01/2022 05:30
2022-01-01 03:00:00.000	PT60M	10YSK-SEPS-----K	CTY	SK CTY	SK	Hydro Run-of-river and poundage	680.8		01/01/2022 05:30
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Wind Onshore	2644.0	0.0	01/01/2022 05:31
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Solar	0.0	0.0	01/01/2022 05:31
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Hard coal	0.0	0.0	01/01/2022 05:31
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Water Reservoir	197.6	0.0	21/02/2022 14:36
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Gas	94.8	0.0	21/02/2022 14:36
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Waste	100.0	0.0	01/01/2022 05:31
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Biomass	136.0	0.0	01/01/2022 05:31
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Run-of-river and poundage	3828.0	0.0	21/02/2022 14:36
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Hydro Pumped Storage	0.0	1422.8	02/01/2022 14:16
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Fossil Oil	0.0	0.0	01/01/2022 05:31
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other	22.0	0.0	01/01/2022 05:31
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Geothermal	0.07	0.0	01/01/2022 05:31
2022-01-01 03:15:00.000	PT15M	10YAT-APG------L	CTY	AT CTY	AT	Other renewable	0.0	0.0	01/01/2022 05:31
2022-01-01 03:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Fossil Hard coal	1745.41	2.08	29/01/2022 05:02
2022-01-01 03:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Fossil Hard coal	1717.66	2.17	29/01/2022 05:19
2022-01-01 03:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Fossil Hard coal	1712.53	1.97	29/01/2022 05:31
2022-01-01 03:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Fossil Hard coal	1702.32	2.1	29/01/2022 05:49
2022-01-01 03:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Solar	0.0	0.73	29/01/2022 05:01
2022-01-01 03:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Solar	0.0	0.75	29/01/2022 05:19
2022-01-01 04:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	183.0		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Gas	1170.0		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	46.0		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	939.0		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Biomass	58.0		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1421.0		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1303.0		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	886.0		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Solar	0.0		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	132.05		02/01/2022 08:21
2022-01-01 04:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	0.0		02/01/2022 08:49
2022-01-01 04:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	67.96		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	6.79		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	298.13		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	10.79		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	8.69		01/01/2022 05:32
2022-01-01 04:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1949.15		01/01/2022 05:32
2022-01-01 03:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Solar	0.0	0.73	29/01/2022 05:31
2022-01-01 03:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Solar	0.0	0.77	29/01/2022 05:49
2022-01-01 03:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Nuclear	485.11	0.0	29/01/2022 05:01
2022-01-01 03:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Nuclear	485.06	0.0	29/01/2022 05:19
2022-01-01 03:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Nuclear	485.06	0.0	29/01/2022 05:31
2022-01-01 03:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Nuclear	485.01	0.0	29/01/2022 05:49
2022-01-01 03:00:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Hydro Run-of-river and poundage	0.0	0.0	03/01/2022 19:01
